Product_ID,Product_Name,Product_Description,Ingredients,Claims,Packaging_Type,Packaging_Recyclable,Contains_Chemicals,Organic_Claim,Vegan_Claim,Cruelty_Free,Biodegradable,Carbon_Footprint_Level,Country_of_Origin,Price_INR,Shelf_Life_Months,Consumer_Rating,Eco_Label_Class
F136,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Plastic,Yes,No,Yes,No,Yes,No,Medium,India,46,12,4.1,Not Eco
F186,Cooking Oil,,Sunflower oil,Light and healthy,Paper,Yes,No,No,No,Yes,Yes,Low,India,336,11,4.3,Not Eco
F060,,Milk chocolate,"Sugar, cocoa",Rich taste,Glass,Yes,No,No,No,Yes,No,Medium,India,241,48,3.6,Eco
F178,Instant Noodles,Quick cook noodles new,"Refined flour, preservatives pack",Fast cooking,,,No,Yes,Yes,Yes,Yes,Low,India,401,45,4.1,Not Eco
F028,Packaged Bread batch,Soft white bread,"Refined flour, yeast",Fresh baked,Metal,Yes,Yes,No,Yes,No,No,Low,India,334,54,4.5,Not Eco
F101,instant Noodles,Quick cook noodles,"Refined flour, preservatives offer",Fast cooking,Paper,Yes,Yes,Yes,No,Yes,No,Low,India,95,2,4,Eco
F041,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Metal,Yes,Yes,No,No,No,Yes,High,India,212,10,3.9,Eco
F192,Organic Spice Mix,Traditional spice blend,Natural spices,No preservatives,Paper,Yes,No,Yes,Yes,No,No,Low,India,115,20,4.3,Eco
F155,Organic Spice Mix,Traditional spice blend,Natural spices,No preservatives,Glass,Yes,Yes,No,No,Yes,No,High,India,116,46,4.8,Not Eco
F191,Cooking Oil,refined sunflower oil,Sunflower oil,Light and healthy,Paper,,No,Yes,No,No,Yes,Low,India,525,49,4.4,Eco
F145,Organic Honey,Pure natural honey,Honey,No additives,Metal,Yes,No,No,Yes,No,Yes,Medium,India,381,8,4.1,Not Eco
F161,Organic Honey,Pure natural honey,Honey,No additives,Glass,No,Yes,No,No,Yes,Yes,High,India,330,17,3.7,Eco
F157,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Paper,Yes,No,Yes,No,Yes,Yes,High,India,299,43,4.4,Eco
F141,Instant Noodles,quick cook noodles,"Refined flour, preservatives",Fast cooking offer,Metal,No,Yes,Yes,Yes,No,No,Medium,India,157,43,4.5,Eco
F046,Cooking Oil,Refined sunflower oil,Sunflower oil,Light and healthy,Glass,No,No,Yes,No,Yes,Yes,Low,India,114,53,4.5,Not Eco
F035,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Metal,Yes,No,Yes,Yes,No,No,Low,India,332,34,5,Not Eco
F134,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking offer,Paper,Yes,Yes,Yes,Yes,Yes,No,Low,India,415,24,4.4,Not Eco
F082,Packaged Bread,Soft white bread,"Refined flour, yeast",Fresh baked,Metal,Yes,Yes,Yes,No,Yes,No,High,India,398,48,4.1,Not Eco
F115,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Metal,No,Yes,No,No,Yes,Yes,Medium,India,270,60,3.6,Eco
F197,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Plastic,Yes,No,Yes,Yes,Yes,No,High,India,495,5,3.8,Eco
F047,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Metal,Yes,Yes,No,No,Yes,Yes,Medium,India,103,7,3.7,Not Eco
F153,cold Drink,carbonated soft drink,"Sugar, water",Refreshing,Plastic,Yes,Yes,No,No,No,Yes,High,India,216,21,3.7,Eco
F194,Organic Pulses batch,Naturally grown pulses,Lentils,Organic farming,Metal,No,No,Yes,No,No,Yes,High,India,81,42,4,Eco
F010,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Glass,No,No,Yes,Yes,Yes,No,Medium,India,394,51,3.8,Eco
F056,Organic Brown Rice,Whole grain organic rice,Brown rice,Organic certified,Glass,Yes,No,No,Yes,No,Yes,Medium,India,517,9,4.4,Eco
F030,Cold Drink new,Carbonated soft drink,"Sugar, water",refreshing,Metal,No,Yes,No,No,Yes,No,Medium,India,288,38,4.4,Not Eco
F109,Organic Brown Rice,,Brown rice,Organic certified,Glass,No,No,Yes,No,Yes,No,Low,India,199,24,3.7,Eco
F005,organic Spice Mix,Traditional spice blend,Natural spices,No preservatives,Paper,Yes,No,No,No,No,Yes,Low,India,275,43,3.7,Not Eco
F119,Packaged Bread,Soft white bread,,Fresh baked,Paper,No,No,Yes,No,No,Yes,High,India,510,19,4,Eco
F033,Cold Drink,Carbonated soft drink,"Sugar, water",,Glass,No,No,No,Yes,Yes,Yes,Low,India,80,42,3.5,Not Eco
F118,,Natural green tea,Green tea leaves,,Plastic,No,Yes,Yes,No,No,Yes,Medium,India,179,45,5,Eco
F065,Chocolate Bar,Milk chocolate batch,"Sugar, cocoa",Rich taste,Paper,No,Yes,No,Yes,No,Yes,High,India,41,33,4.2,Eco
F146,Packaged Bread,,"Refined flour, yeast",Fresh baked,Paper,No,No,Yes,No,Yes,Yes,High,India,414,3,4.1,Not Eco
F177,Green Tea Bags,Natural green tea,Green tea leaves,antioxidant rich,Metal,No,No,Yes,Yes,Yes,No,Medium,India,320,41,4.3,Eco
F011,Cooking Oil,Refined sunflower oil,,Light and healthy,Glass,No,No,No,No,Yes,Yes,High,India,419,45,3.7,Eco
F085,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Metal,,No,No,Yes,Yes,No,High,India,178,32,4.8,Eco
F026,Cooking Oil,Refined sunflower oil,sunflower oil,Light and healthy,Paper,No,No,Yes,No,Yes,No,High,India,209,22,4,Not Eco
F063,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste pack,Plastic,Yes,Yes,Yes,No,Yes,No,Medium,India,42,15,5,Not Eco
F086,Organic Spice Mix,Traditional spice blend,Natural spices,No preservatives,Metal,Yes,No,No,Yes,No,No,Low,India,72,14,4.3,Eco
F059,Cooking Oil,Refined sunflower oil,Sunflower oil batch,Light and healthy,Metal,Yes,No,Yes,No,No,Yes,Medium,India,69,56,4.4,Eco
F027,Organic Brown Rice,Whole grain organic rice,Brown rice,Organic certified,,No,No,Yes,No,No,Yes,High,India,483,3,4.4,Eco
F177,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Metal,No,No,Yes,Yes,Yes,No,Medium,India,320,41,4.3,Eco
F161,Organic Honey,Pure natural honey,,No additives,Glass,No,Yes,No,No,Yes,Yes,High,India,330,17,3.7,Eco
F098,Organic Honey,Pure natural honey,Honey batch,No additives,Plastic,Yes,Yes,No,Yes,No,No,Medium,India,109,35,4,Eco
F105,Cooking Oil,Refined sunflower oil,Sunflower oil offer,Light and healthy,Glass,Yes,Yes,No,No,Yes,No,Low,India,495,31,4.8,Not Eco
F099,Packaged Bread,Soft white bread,"Refined flour, yeast",Fresh baked,Glass,Yes,Yes,No,No,Yes,No,High,India,35,52,5,Eco
F129,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Plastic,Yes,Yes,No,No,No,No,Medium,India,568,25,3.6,Not Eco
F149,Cooking Oil,Refined sunflower oil,sunflower oil,light and healthy,Paper,No,No,Yes,Yes,No,Yes,High,India,281,35,3.8,Eco
F055,Organic Honey,Pure natural honey,Honey,No additives,Paper,Yes,Yes,Yes,Yes,Yes,No,Medium,India,79,13,,Eco
F006,cold Drink offer,Carbonated soft drink,"sugar, water",Refreshing,Paper,No,No,Yes,No,No,Yes,Medium,India,158,23,4.8,Eco
F197,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Plastic,Yes,No,Yes,Yes,Yes,No,High,India,495,5,3.8,Not Eco
F095,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Metal,Yes,No,No,Yes,Yes,Yes,Medium,India,147,44,4.7,Not Eco
F133,Organic Spice Mix,Traditional spice blend,Natural spices,No preservatives,Metal,Yes,Yes,No,Yes,No,Yes,Low,India,497,52,4.4,Eco
F102,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Paper,No,No,Yes,No,No,No,High,India,46,33,3.8,Not Eco
F003,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Paper,No,Yes,No,Yes,No,No,Medium,India,395,26,4.1,Not Eco
F181,Chocolate Bar offer,Milk chocolate batch,"Sugar, cocoa",Rich taste,Plastic,No,No,Yes,Yes,No,No,Low,India,246,43,3.6,Not Eco
F023,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Paper,Yes,Yes,Yes,No,Yes,Yes,High,India,560,30,3.5,Eco
F053,Organic Pulses,naturally grown pulses,Lentils,organic farming,Glass,Yes,No,No,Yes,Yes,No,Low,India,573,21,3.9,Eco
F165,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Paper,No,No,No,Yes,No,No,High,India,71,35,3.7,Not Eco
F083,Organic Honey,Pure natural honey,Honey pack,no additives,Paper,Yes,No,Yes,Yes,No,Yes,Medium,India,296,54,3.9,Not Eco
F145,Organic Honey,Pure natural honey,Honey,No additives,Metal,Yes,No,No,Yes,No,Yes,Medium,India,381,8,4.1,Not Eco
F085,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Metal,No,No,No,Yes,Yes,No,High,India,178,32,4.8,Eco
F078,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking batch,Paper,Yes,No,Yes,Yes,Yes,No,Low,India,40,19,4.1,Not Eco
F110,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Plastic,Yes,No,Yes,Yes,Yes,No,Low,India,,32,4.2,Eco
F001,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Plastic,No,Yes,No,Yes,Yes,No,Low,India,186,33,4.5,Not Eco
F051,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Plastic,No,Yes,Yes,No,No,Yes,High,India,350,24,,Eco
F173,Packaged Bread,soft white bread,"Refined flour, yeast",Fresh baked,Metal,No,Yes,No,No,No,No,Medium,India,,1,4.9,Eco
F004,Chocolate Bar,Milk chocolate,"Sugar, cocoa",rich taste pack,Glass,Yes,Yes,No,No,No,No,High,India,269,57,4.5,Not Eco
F190,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Paper,No,Yes,Yes,No,Yes,No,Medium,India,105,17,3.6,Not Eco
F193,Green Tea Bags,Natural green tea pack,Green tea leaves,Antioxidant rich,Plastic,Yes,No,No,No,Yes,Yes,Medium,India,186,38,4.7,Not Eco
F113,Cold Drink,Carbonated soft drink,"Sugar, water new",Refreshing,Glass,No,No,Yes,No,No,Yes,High,India,499,28,3.7,Eco
F032,Organic Brown Rice offer,Whole grain organic rice,Brown rice,Organic certified,Metal,No,No,Yes,Yes,Yes,Yes,Low,India,347,39,3.7,Not Eco
F034,Chocolate Bar batch,Milk chocolate,"Sugar, cocoa",Rich taste,Paper,No,Yes,Yes,No,Yes,Yes,Medium,India,271,55,4.3,Not Eco
F092,Cold Drink,Carbonated soft drink,"Sugar, water new",Refreshing,Paper,No,Yes,Yes,Yes,No,No,Medium,India,200,54,3.6,Eco
F095,Cold Drink,,"Sugar, water",refreshing,Metal,Yes,No,No,Yes,Yes,Yes,Medium,India,147,44,4.7,Not Eco
F072,Instant Noodles,Quick cook noodles,"Refined flour, preservatives offer",Fast cooking,Glass,,Yes,Yes,No,Yes,Yes,Low,India,373,9,4.8,Not Eco
F039,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",fast cooking,Metal,No,No,No,No,No,Yes,Medium,India,161,36,4.2,Eco
F154,Packaged Bread,Soft white bread,"Refined flour, yeast",Fresh baked,Metal,Yes,No,No,Yes,No,Yes,Low,India,275,14,4.5,Eco
F162,Organic Brown Rice,Whole grain organic rice,Brown rice,Organic certified,Metal,,No,Yes,No,Yes,No,Low,India,561,12,5,Not Eco
F182,,Traditional spice blend,Natural spices,No preservatives,Glass,Yes,Yes,Yes,No,No,Yes,High,India,308,1,,Not Eco
F118,Green Tea Bags,Natural green tea,Green tea leaves offer,Antioxidant rich,Plastic,No,Yes,Yes,No,No,Yes,Medium,India,179,45,5,Not Eco
F003,Cold Drink,Carbonated soft drink,"Sugar, water new",Refreshing,Paper,No,Yes,No,Yes,No,No,Medium,India,395,26,4.1,Not Eco
F123,Cooking Oil,Refined sunflower oil,Sunflower oil,Light and healthy,Glass,No,Yes,Yes,Yes,Yes,No,Low,India,134,30,4.6,Eco
F050,Organic Honey,pure natural honey,Honey,No additives,Glass,Yes,No,Yes,Yes,No,Yes,High,India,475,46,3.8,Not Eco
F012,Organic Brown Rice,Whole grain organic rice,Brown rice,Organic certified,Glass,No,No,No,No,Yes,No,High,India,448,19,3.9,Not Eco
F193,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Plastic,Yes,No,No,No,Yes,Yes,Medium,India,186,38,4.7,Not Eco
F054,Organic Spice Mix,Traditional spice blend,natural spices,No preservatives,Paper,No,No,No,No,Yes,Yes,Low,India,530,34,4.7,Eco
F133,Organic Spice Mix,Traditional spice blend,Natural spices,No preservatives,Metal,Yes,Yes,No,Yes,No,Yes,Low,India,497,52,4.4,Eco
F057,Packaged Bread,Soft white bread,"Refined flour, yeast",Fresh baked,Paper,Yes,Yes,No,No,No,Yes,Medium,India,557,6,4.5,Not Eco
F145,Organic Honey,Pure natural honey,Honey,No additives,Metal,Yes,No,No,Yes,No,Yes,Medium,India,381,8,4.1,Not Eco
F112,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Paper,No,Yes,Yes,No,No,No,High,India,217,8,3.7,Eco
F047,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Metal,Yes,Yes,No,No,Yes,Yes,Medium,India,103,7,3.7,Not Eco
F151,Instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Paper,No,Yes,No,Yes,No,No,Medium,India,343,5,4.2,Not Eco
F085,Cold Drink,Carbonated soft drink,"Sugar, water",,Metal,No,No,No,Yes,Yes,No,High,India,178,32,4.8,Not Eco
F142,Chocolate Bar,milk chocolate pack,,Rich taste,,No,Yes,Yes,Yes,Yes,No,Low,India,509,29,3.7,Not Eco
F066,Organic Brown Rice,Whole grain organic rice,brown rice,,Metal,,No,No,No,No,Yes,Low,India,159,40,4,Eco
F075,packaged Bread,Soft white bread,"Refined flour, yeast",Fresh baked,Metal,No,Yes,Yes,No,No,No,Medium,India,129,33,3.8,Eco
F179,Organic Pulses,Naturally grown pulses,Lentils,Organic farming,Paper,Yes,No,Yes,Yes,No,Yes,Low,India,519,3,3.6,Not Eco
F103,,Carbonated soft drink batch,"Sugar, water",Refreshing,Metal,No,Yes,No,No,Yes,Yes,Low,India,180,11,5,Not Eco
F166,Organic Honey new,,honey,No additives,Metal,No,Yes,Yes,Yes,Yes,No,Low,India,171,5,3.7,Eco
F192,Organic Spice Mix,Traditional spice blend,Natural spices,No preservatives,Paper,Yes,No,Yes,Yes,No,No,Low,India,115,20,4.3,Eco
F038,Cooking Oil,Refined sunflower oil offer,Sunflower oil,light and healthy,Glass,Yes,Yes,No,No,No,No,High,India,141,39,4.6,Eco
F050,Organic Honey,Pure natural honey,Honey,No additives,Glass,Yes,No,Yes,Yes,No,Yes,High,India,,46,3.8,Not Eco
F098,Organic Honey,Pure natural honey,Honey offer,No additives,Plastic,Yes,Yes,No,Yes,No,No,Medium,India,109,35,4,Eco
F082,,Soft white bread,"Refined flour, yeast",Fresh baked,Metal,Yes,Yes,Yes,No,Yes,No,High,India,398,48,4.1,Not Eco
F030,,Carbonated soft drink,,Refreshing,Metal,No,Yes,No,No,Yes,No,Medium,India,288,38,4.4,Not Eco
F079,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Paper,No,Yes,Yes,No,No,Yes,Low,India,251,33,3.9,Eco
F091,Packaged Bread,Soft white bread,"Refined flour, yeast",Fresh baked,Glass,No,No,No,No,Yes,No,Low,India,533,22,4.4,Not Eco
F179,Organic Pulses batch,,lentils pack,Organic farming pack,,Yes,No,Yes,Yes,No,Yes,Low,India,519,3,3.6,Not Eco
F191,Cooking Oil,Refined sunflower oil,Sunflower oil,Light and healthy,Paper,,No,Yes,No,No,Yes,Low,India,525,49,4.4,Eco
F052,Organic Honey,Pure natural honey,Honey batch,no additives,Metal,Yes,Yes,No,Yes,No,Yes,Medium,India,117,34,4,Not Eco
F166,,Pure natural honey,Honey,No additives,Metal,No,Yes,Yes,Yes,Yes,No,Low,India,171,5,3.7,Eco
F079,Chocolate Bar,Milk chocolate,"Sugar, cocoa pack",Rich taste,Paper,No,Yes,Yes,No,No,Yes,Low,India,251,33,3.9,Not Eco
F030,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,,No,Yes,No,No,Yes,No,Medium,India,288,38,4.4,Not Eco
F106,Organic Spice Mix,Traditional spice blend batch,Natural spices,No preservatives,Metal,No,No,Yes,Yes,No,No,High,India,164,32,4.4,Not Eco
F051,Chocolate Bar,Milk chocolate,,,Plastic,No,Yes,Yes,No,No,Yes,High,India,350,24,4.8,Eco
F081,,Natural green tea,Green tea leaves pack,Antioxidant rich offer,Plastic,No,Yes,Yes,Yes,Yes,Yes,Medium,India,163,6,4.2,Not Eco
F133,Organic Spice Mix,Traditional spice blend,Natural spices,,Metal,Yes,Yes,No,Yes,No,Yes,Low,India,497,52,4.4,Eco
F029,Cooking Oil batch,,Sunflower oil,Light and healthy,,No,Yes,No,No,No,No,High,India,572,35,3.9,Not Eco
F132,Organic Spice Mix,Traditional spice blend batch,,No preservatives,Paper,No,Yes,No,No,Yes,No,High,India,509,45,5,Eco
F138,Organic Brown Rice pack,Whole grain organic rice,Brown rice pack,Organic certified,Glass,Yes,No,Yes,No,No,No,Low,India,98,9,4.7,Not Eco
F184,Cooking Oil,Refined sunflower oil,Sunflower oil,Light and healthy,Metal,No,No,No,No,No,Yes,Medium,India,264,1,4.9,Eco
F145,Organic Honey,Pure natural honey,Honey,No additives,Metal,Yes,No,No,Yes,No,Yes,Medium,India,381,8,4.1,Not Eco
F074,,Traditional spice blend,Natural spices,No preservatives,Plastic,Yes,No,Yes,Yes,Yes,Yes,Low,India,270,3,4.7,Eco
F017,cold Drink,Carbonated soft drink,,refreshing,Metal,Yes,Yes,Yes,Yes,No,Yes,Medium,India,430,6,3.7,Eco
F084,,Soft white bread,"Refined flour, yeast",Fresh baked,Metal,No,No,No,No,No,No,High,India,106,4,4.7,Eco
F069,Organic Honey,pure natural honey,Honey,No additives,Paper,No,Yes,No,No,No,No,Low,India,132,39,4.7,Eco
F034,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Paper,No,Yes,Yes,No,Yes,Yes,Medium,India,271,55,4.3,Not Eco
F006,Cold Drink,Carbonated soft drink,"Sugar, water",refreshing,Paper,No,No,Yes,No,No,Yes,Medium,India,158,,4.8,Eco
F053,Organic Pulses,Naturally grown pulses,Lentils offer,Organic farming,Glass,Yes,No,No,Yes,Yes,No,Low,India,573,21,3.9,Eco
F194,Organic Pulses,Naturally grown pulses,Lentils,Organic farming,Metal,No,No,Yes,No,No,Yes,High,India,81,42,4,Not Eco
F126,Organic Brown Rice,Whole grain organic rice,Brown rice,,Plastic,Yes,Yes,No,No,No,Yes,High,India,406,1,4.8,Not Eco
F043,Organic Spice Mix,Traditional spice blend,Natural spices,No preservatives new,Glass,No,No,No,No,Yes,No,Medium,India,493,20,,Eco
F115,Chocolate Bar,Milk chocolate,"Sugar, cocoa offer",Rich taste pack,Metal,No,Yes,No,No,Yes,Yes,Medium,India,270,60,3.6,Not Eco
F111,Organic Honey,Pure natural honey,Honey,No additives,Glass,No,Yes,No,Yes,Yes,Yes,High,India,317,2,4.2,Eco
F151,Instant Noodles,Quick cook noodles,"Refined flour, preservatives pack",Fast cooking,Paper,No,Yes,No,Yes,No,No,Medium,India,343,5,4.2,Not Eco
F183,Packaged Bread,Soft white bread,"Refined flour, yeast batch",Fresh baked,Metal,Yes,No,Yes,No,Yes,No,High,India,537,24,4.8,Not Eco
F080,Organic Pulses,naturally grown pulses,,Organic farming,Paper,Yes,No,Yes,No,No,Yes,High,India,340,13,4.4,Eco
F095,Cold Drink,Carbonated soft drink batch,"Sugar, water",refreshing,Metal,Yes,No,No,Yes,Yes,Yes,Medium,India,147,44,4.7,Not Eco
F118,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Plastic,No,Yes,Yes,No,No,Yes,Medium,India,179,45,5,Eco
F144,organic Pulses offer,naturally grown pulses pack,Lentils,Organic farming,Glass,No,No,Yes,No,No,No,High,India,458,30,4.5,Eco
F008,Cooking Oil,Refined sunflower oil,Sunflower oil,Light and healthy,Metal,No,No,Yes,No,Yes,No,High,India,427,57,4.3,Not Eco
F132,Organic Spice Mix,Traditional spice blend,Natural spices pack,No preservatives,Paper,No,Yes,No,No,Yes,No,High,India,509,45,5,Eco
F104,Packaged Bread offer,Soft white bread,"Refined flour, yeast",Fresh baked,Metal,Yes,Yes,Yes,Yes,Yes,No,High,India,,27,4.6,Eco
F132,Organic Spice Mix new,Traditional spice blend,Natural spices,No preservatives,Paper,No,Yes,No,No,Yes,No,High,India,509,45,5,Eco
F184,,refined sunflower oil,Sunflower oil,Light and healthy,Metal,No,No,No,No,No,Yes,Medium,India,264,1,4.9,Eco
F025,Cold Drink new,Carbonated soft drink,"Sugar, water",Refreshing,Metal,No,No,No,Yes,No,No,Medium,India,294,54,4.2,Eco
F195,Green Tea Bags,Natural green tea new,Green tea leaves,Antioxidant rich,Plastic,No,Yes,No,No,No,No,Low,India,599,7,3.9,Not Eco
F096,Green Tea Bags,Natural green tea,Green tea leaves,Antioxidant rich,Glass,Yes,No,Yes,No,Yes,Yes,Low,India,128,23,4,Not Eco
F195,Green Tea Bags,Natural green tea,Green tea leaves,,Plastic,No,Yes,No,No,No,No,Low,India,599,7,3.9,Not Eco
F155,Organic Spice Mix,Traditional spice blend,natural spices,No preservatives,Glass,,Yes,No,No,Yes,No,High,India,116,46,4.8,Not Eco
F093,Organic Pulses,Naturally grown pulses,Lentils,Organic farming,,Yes,No,No,No,No,No,High,India,558,29,4,Eco
F160,Organic Pulses,Naturally grown pulses,Lentils,Organic farming,Paper,No,No,No,No,No,No,Low,India,386,28,4.6,Not Eco
F178,Instant Noodles,Quick cook noodles,,,Glass,No,No,Yes,Yes,Yes,Yes,Low,India,401,45,4.1,Not Eco
F061,,Quick cook noodles,"Refined flour, preservatives",,Plastic,,No,Yes,Yes,Yes,Yes,High,India,435,50,4.1,Eco
F122,Cold Drink,Carbonated soft drink,"sugar, water",,Plastic,,No,Yes,No,Yes,No,High,India,182,28,3.7,Eco
F051,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Plastic,No,Yes,Yes,No,No,Yes,High,India,350,24,4.8,Eco
F147,Organic Spice Mix,Traditional spice blend,Natural spices,No preservatives,Plastic,,No,No,No,Yes,No,Low,India,349,18,3.6,Eco
F021,Organic Spice Mix,Traditional spice blend,Natural spices,No preservatives offer,Glass,No,Yes,No,No,No,No,Medium,India,294,1,4.7,Eco
F005,Organic Spice Mix,Traditional spice blend,natural spices,No preservatives,Paper,Yes,No,No,No,No,Yes,Low,India,275,43,3.7,Not Eco
F092,Cold Drink,Carbonated soft drink,"Sugar, water",,Paper,,Yes,Yes,Yes,No,No,Medium,India,200,54,3.6,Eco
F170,Instant Noodles,Quick cook noodles,"Refined flour, preservatives batch",fast cooking,Paper,Yes,No,Yes,No,No,Yes,Medium,India,295,2,4.6,Not Eco
F061,,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Plastic,Yes,No,Yes,Yes,Yes,Yes,High,India,435,50,4.1,Eco
F022,Cooking Oil,Refined sunflower oil,Sunflower oil,light and healthy,Plastic,Yes,Yes,Yes,Yes,No,No,Low,India,429,22,3.7,Not Eco
F149,Cooking Oil,,Sunflower oil,Light and healthy,Paper,No,No,Yes,Yes,No,Yes,High,India,281,35,3.8,Eco
F070,Packaged Bread,soft white bread,"Refined flour, yeast new",Fresh baked offer,Glass,No,No,No,Yes,Yes,Yes,Medium,India,530,47,4.2,Not Eco
F001,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Plastic,No,Yes,No,Yes,Yes,No,Low,India,186,33,4.5,Not Eco
F133,Organic Spice Mix,Traditional spice blend,Natural spices,,Metal,Yes,Yes,No,Yes,No,Yes,Low,India,497,52,4.4,Eco
F012,organic Brown Rice,Whole grain organic rice,Brown rice,Organic certified,Glass,No,No,No,No,Yes,No,High,India,448,19,3.9,Not Eco
F090,Organic Pulses,Naturally grown pulses,Lentils,Organic farming,Paper,No,Yes,No,Yes,Yes,Yes,Low,India,199,14,4.9,Not Eco
F046,cooking Oil,Refined sunflower oil,Sunflower oil,Light and healthy,Glass,No,No,Yes,No,Yes,Yes,Low,India,114,53,4.5,Not Eco
F034,Chocolate Bar,Milk chocolate,"Sugar, cocoa",Rich taste,Paper,No,Yes,Yes,No,Yes,Yes,Medium,India,271,55,4.3,Not Eco
F177,Green Tea Bags,Natural green tea,green tea leaves,Antioxidant rich,Metal,No,No,Yes,Yes,Yes,No,Medium,India,320,41,4.3,Eco
F078,instant Noodles,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Paper,Yes,No,Yes,Yes,Yes,No,Low,India,40,19,4.1,Not Eco
F045,,Quick cook noodles,"Refined flour, preservatives",Fast cooking,Plastic,No,Yes,No,Yes,Yes,Yes,High,India,554,45,3.6,Not Eco
F155,Organic Spice Mix offer,Traditional spice blend,,No preservatives,Glass,Yes,Yes,No,No,Yes,No,High,India,116,46,4.8,Not Eco
F073,cold Drink,Carbonated soft drink,"Sugar, water",Refreshing batch,Paper,Yes,Yes,No,No,No,Yes,Low,India,149,12,4.7,Eco
F026,,Refined sunflower oil,Sunflower oil,Light and healthy,Paper,No,No,Yes,No,Yes,No,High,India,209,22,4,Not Eco
F047,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Metal,Yes,Yes,No,No,Yes,Yes,Medium,India,103,7,3.7,Not Eco
F121,Organic Spice Mix,Traditional spice blend,Natural spices,,Plastic,No,Yes,Yes,No,No,No,Low,India,205,2,4.2,Eco
F056,Organic Brown Rice,Whole grain organic rice,Brown rice,Organic certified,Glass,Yes,No,No,Yes,No,Yes,Medium,India,517,,4.4,Not Eco
F094,organic Spice Mix,Traditional spice blend,,No preservatives,Metal,No,No,Yes,No,Yes,No,High,India,180,17,3.5,Not Eco
F107,Cooking Oil,Refined sunflower oil,,Light and healthy,Plastic,Yes,Yes,No,No,No,Yes,High,India,470,19,5,Not Eco
F063,Chocolate Bar,Milk chocolate,"sugar, cocoa",Rich taste batch,Plastic,Yes,Yes,Yes,No,Yes,No,Medium,India,42,15,5,Eco
F048,Packaged Bread,soft white bread,"Refined flour, yeast",Fresh baked,Metal,,No,No,Yes,Yes,No,Medium,India,345,51,4.5,Eco
F061,Instant Noodles,Quick cook noodles,"Refined flour, preservatives batch",Fast cooking,Plastic,Yes,No,Yes,Yes,Yes,Yes,High,India,435,50,4.1,Eco
F081,Green Tea Bags,Natural green tea,green tea leaves,Antioxidant rich,Plastic,No,Yes,Yes,Yes,Yes,Yes,Medium,India,163,6,4.2,Not Eco
F026,Cooking Oil new,Refined sunflower oil,,Light and healthy,Paper,No,No,Yes,No,Yes,No,High,India,209,22,4,Not Eco
F036,Organic Honey,Pure natural honey,Honey,No additives,Glass,No,Yes,Yes,Yes,No,Yes,Low,India,,23,4.9,Not Eco
F001,Cold Drink,Carbonated soft drink,"Sugar, water",Refreshing,Plastic,No,Yes,No,Yes,Yes,No,Low,India,186,33,4.5,Not Eco
